inspection_id,name,aka_name,facility_type,risk,address,city,state,zip,date,inspection_type,results,violations,latitude,longitude,location
2312806,DELI KING,DELI KING,Restaurant,Risk 1 (High),410 W 71ST ST ,CHICAGO,IL,60621,09/24/2019,Canvass,Out of Business,,41.76545840017937,-87.63516207741405,"(-87.63516207741407, 41.76545840017937)"
2312811,BROOKDALE LAKE SHORE DRIVE,BROOKDALE LAKE SHORE DRIVE,Restaurant,Risk 1 (High),2960 N LAKE SHORE DR ,CHICAGO,IL,60657,09/24/2019,Canvass Re-Inspection,Pass w/ Conditions,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NO HANDWASHING SINK AT BAR AREA ONLY A ONE COMPARTMENT SINK, NO HANDWASHING SINK AT NORTH COFFEE STATION AND IN PREP AREA AT WEST SIDE AREA(BY 2-1 COMPARTMENT SINK),A LOT FOOD PREPARATION IS DONE IN THIS AREA,INCLUDED READY TO EAT FOOD. INSTRUCTED TO INSTALL HAND WASHINGSINK AT SAID AREAS. PROVIDE SOAP/HANDDRYING DEVICE AT SAID SINKS. PRIORITY FOUNDATION VIOLATION:7-38-030(C),NO CITATION ISSUED | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: MENU DOES NOT DISCLOSE AND INFORM CONSUMERS THE SPECIFIC MENU ITEMS THAT ARE RAW OR UNDER COOKED AND THE POTENTIAL HAZARD OF CONSUMING SUCH FOOD (HAMBURGER, EGGS, ETC) MUST DISCLOSE AND REMIND SUCH ITEMS IN WRITTEN FORM ON MENU. PRIORITY FOUNDATION VIOLATION:7-38-005. NO CITATION ISSUED. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments:  OBSERVED STAINS LEAKED FROM WRAPPED WASTE WATER IN FOOD STORAGE AREA,INSTRUCTED TO REPLACE WITH ENCASED CASE.ALSO OBSERVED OTHER PIPES WITH EXCESS BLACK SUBSTANCE ABOVE FOOD AND FOOD PRODUCTS.INSTRUCTED TO CLEAN AND MAINTAIN | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: STOCKS STORED ON FLOOR IN STORAGE AREA IN BASEMENT MUST BE ELEVATED 6'OFF THE FLOOR BY PROVIDING RAISED SHELVES | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: MISSING LIDS IN ALL ICE BINS UNITS, INSTRUCTED TO PROVIDE. | 43. IN-USE UTENSILS: PROPERLY STORED - Comments:  KNIVES ARE STORED BETWEEN THE PREP TABLES(WEST AREA OF THE KITCHEN),INSTRUCTED TO PROVIDE A KNIVES RACK TO MINIMIZE SOURCE OF CONTAMINATION | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: WE OBSERVED CONDENSER UNIT AND PIPES INSIDE THE WALK-IN FREEZERS WITH A BUILD-UP OF ICE,INSTRUCTED TO REPAIR CAUSE | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: NOTED PREMISES USING HIGH DISH MACHINE.HOWEVER NO TEMPERATURE TEST STRIPS. INSTRUCTED TO PROVIDE AND IRREVERSIBLE REGISTERING TEMPERATURE INDICATOR,STRIPS/STICKERS. PRIORITY FOUNDATION VIOLATION:7-38-005,NO CITATION ISSUED | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: DEEP FRYER, INTERIOR AND EXTERIOR OF OVENS WITH GREASE BUILD-UP,INSTRUCTED TO CLEAN AND MAINTAIN | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: SURROUNDING OF GARBAGE DUMPSTER NEED TO BE CLEAN,EXCESS ITEMS ON GROUND FROM FOOD TO GREASE TO SPILLAGE OF FLUID.CLEAN AND MAINTAIN | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS IN PREP AREA/DISHROOM, IN NEED OF DETAIL CLEANING( FOOD SPILLAGE ,ENCRUSTED FOOD,GREASE ETC),DETAIL CLEANING UNDER AND AROUND EQUIPMENT AND CORNERS,INCLUDED FLOOR DRAINS.SEAL BASEBOARD AND REPLACE MISSING BASEBOARD WALLS.REMOVE EXCESS WATER IN DISH ROOM,AND ICE MACHINE AREA.KEEP AREA DRY. - | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: NO FOOD HANDLERS TRAINING CERTIFICATE PROVIDED ON SITE.INSTRUCTED TO PROVIDE | 58. ALLERGEN TRAINING AS REQUIRED - Comments:  OBSERVED NO APPROVED ALLERGEN TRAINING IN ACCORDANCE WITH PA 100-0367 ON SITE. INSTRUCTED ANY PERSONS WITH THE CITY OF CHICAGO FOOD SANITATION CERTIFICATE TO COMPLY WITH ALLERGEN TRAINING AND TO MAINTAIN.",41.93617164858792,-87.63693905225722,"(-87.63693905225722, 41.936171648587916)"
2312803,PALACE CAFE,STONY'S PALACE CAFE,Restaurant,Risk 1 (High),8114 S STONY ISLAND AVE ,CHICAGO,IL,60617,09/24/2019,Canvass,Fail,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: 2-101.11 OBSERVED VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER'S CERTIFICATE ON NOR MANAGER SITE WHILE TIME/TEMPERATURE CON CONTROL FOR SAFETY FOODS (EGGS, PORK) ARE BEING HANDLED PREPARED AND SERVED TO THE PUBLIC. INSTRUCTED TO ALWAYS HAVE A VALID CITY OF CHICAGO FOOD SERVICE SANITATION MANAGER'S CERTIFICATE AND MANAGER ON SITE AT ALL TIMES FACILITY IS OPEN AND OPERATING. PRIORITY FOUNDATION. CITATION ISSUED 7-38-012. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: 2-102.14(O) OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED TO PROVIDE AN EMPLOYEE HEALTH POLICY THAT INCLUDES A SIGNED ACKNOWLEDGEMENT FROM EACH EMPLOYEE. PRIORITY FOUNDATION. CITATION ISSUED 7-38-010. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: 2-501.11 OBSERVED NO WRITTEN PROCEDURE NOR ADEQUATE SUPPLIES ON SITE TO PROPERLY RESPOND TO VOMIT AND DIARRHEA EVENTS THAT CAN POTENTIALLY OCCUR INSIDE OF THE FACILITY. INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION. CITATION ISSUED 7-38-005. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: 6-301.14 OBSERVED NO HAND WASHING SIGNS LOCATED AT THE HAND WASHING SINKS IN THE FOOD PREP AREA. INSTRUCTED TO PROVIDE. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: 3-603.11 OBSERVED NO CONSUMER ADVISORY DISCLOSURE NOR REMINDER ON THE MENU FOR ALL ITEMS THAT CAN BE ORDERED UNDERCOOKED OR RAW (EGGS, BURGERS). INSTRUCTED TO PROVIDE A DISCLOSURE AND REMINDER ON THE MENU FOR ALL ITEMS THAT CAN BE ORDERED UNDERCOOKED OR RAW. PRIORITY FOUNDATION 7-38-005. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: 4-204.112(B) OBSERVED A THERMOMETER IS NEEDED INSIDE OF THE REFRIGERATION UNITS AND FREEZER. INSTRUCTED TO PROVIDE. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-205.15(A) OBSERVED PLUMBING NOT REPAIRED ACCORDING TO LAW. OBSERVED THE 3 COMPARTMENT SINK IN POOR REPAIR, WHEN THE HOT OR COLD WATER IS TURNED ON THERE IS A VERY HEAVY LEAK AND WATER SHOOTS OUT OF THE HOT WATER KNOB, ALSO OBSERVED A HEAVY LEAK UNDER THE LEFT COMPARTMENT OF THE 3 COMPARTMENT SINK. INSTRUCTED TO REPAIR ALL. PRIORITY VIOLATION. CITATION ISSUED 7-38-030(C). | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: 5-501.17 OBSERVED NO CLOSED RECEPTACLE INSIDE OF THE TOILET ROOMS. INSTRUCTED TO PROVIDE. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: 8-404.13(B:4) OBSERVED PREVIOUS CORE VIOLATIONS NOT CORRECTED FROM INSPECTION REPORT #2222532 DATED 9/19/18; 49-4-602.13 OBSERVED VARIOUS EQUIPMENT IN NEED OF CLEANING, MUST CLEAN AND MAINTAIN THE FOLLOWING EQUIPMENT: EXTERIOR SURFACE OF GRILL AND FRYER, AREA UNDERNEATH GRILL, INTERIOR BOTTOM OF FRYER, INTERIORS OF REFRIGERATION UNITS AND TOP/BOTTOM OF PREP TABLES. 55-6-501.12 THE FLOORS UNDER AROUND AND BEHIND ALL KITCHEN EQUIPMENT IN NEED OF DETAIL CLEANING TO REMOVE DIRT AND GREASE; MUST CLEAN AND MAINTAIN FLOORS. ALSO CLEAN FLOOR IN STORAGE AREAS AND MAINTAIN. THE WALLS AROUND AND BEHIND COOKING EQUIPMENT NEED DETAIL CLEANING TO REMOVE DUST OBSERVED AND DIRT; CLEAN AND MAINTAIN. 56-6-501.14 THE VENTILATION SYSTEM ABOVE THE COOKING EQUIPMENT IS NOT CLEAN. OBSERVED HEAVY DUST AND GREASE BUILD UP ON THE VENTS IN THE SYSTEM AND THE EXTERIOR SURFACE OF THE SYSTEM; MUST CLEAN AND MAINTAIN. 57-2-102.13 INSTRUCTED THAT ALL FOOD HANDLERS THAT ARE NOT CITY OF CHICAGO FOOD SERVICE MANAGERS MUST OBTAIN THE REQUIRED FOOD HANDLER TRAINING CERTIFICATE. 58-PA 100-0367 INSTRUCTED THE PIC THAT THE CITY OF CHICAGO FOOD SERVICE MANAGER MUST OBTAIN THE REQUIRED FOOD ALLERGEN TRAINING CERTIFICATE. INSTRUCTED TO CORRECT ALL PREVIOUS CORE VIOLATIONS. PRIORITY FOUNDATION. CITATION ISSUED 7-42-090.",41.7473536264,-87.58602790563283,"(-87.58602790563285, 41.7473536264)"
2312794,JOHN B. DRAKE ELEMENTARY,DRAKE ELEMENTARY,School,Risk 1 (High),2710 S Dearborn ST ,CHICAGO,IL,60616,09/24/2019,Canvass,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED PEELING PAINT ON THE CEILING OF THE BOYS WASHROOM ON THE FIRST FLOOR; REMOVE PEELING PAINT FROM CEILING.",41.844038088403714,-87.62859007831791,"(-87.6285900783179, 41.844038088403714)"
2312802,TBA,PORTO,Restaurant,Risk 3 (Low),1600 W CHICAGO AVE ,CHICAGO,IL,60622,09/24/2019,License,Pass w/ Conditions,,41.896182324221726,-87.66735606423252,"(-87.66735606423251, 41.896182324221726)"
2312791,HARRY CARAY'S SHORTSTOP,HARRY CARAY'S SHORTSTOP,Restaurant,Risk 1 (High),5700 S CICERO AVE ,CHICAGO,IL,60638,09/24/2019,License,Pass,,41.78932932326538,-87.74164564419638,"(-87.74164564419637, 41.789329323265385)"
2312785,THE BLACK BARREL TAVERN,THE BLACK BARREL TAVERN,Restaurant,Risk 1 (High),1061 W MADISON ST ,CHICAGO,IL,60607,09/24/2019,License,Pass w/ Conditions,,41.88155995723971,-87.65437239771845,"(-87.65437239771845, 41.88155995723971)"
2312788,STARBUCKS COFFEE #49695,STARBUCKS COFFEE #49695,Restaurant,Risk 2 (Medium),500 W MADISON ST ,CHICAGO,IL,60661,09/24/2019,License,Pass,,41.88199433820508,-87.6397586848809,"(-87.6397586848809, 41.88199433820508)"
2312779,SALSITA,SALSITA,Restaurant,Risk 1 (High),3706 N HALSTED ST ,CHICAGO,IL,60613,09/24/2019,Canvass Re-Inspection,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  OBSERVED EXPANDING SPRAY FOAM USED AS SEALANT AROUND PIPING ON FLOORS, WALLS, AND CEILINGS. INSTRUCTED TO REMOVE TO MAKE SMOOTH, CLEANABLE SURFACE.------WALL IN WASHROOM IN POOR REPAIR WITH MISSING PLASTER. MUST REPAIR TO BE SMOOTH AND CLEANABLE.",41.949338131952636,-87.64969635420978,"(-87.64969635420978, 41.94933813195264)"
2312780,LA BODEGA RIOS-GALLEOS,LA BODEGA RIOS-GALLEOS,Grocery Store,Risk 2 (Medium),5900 W MONTROSE AVE ,CHICAGO,IL,60634,09/24/2019,License,No Entry,,41.96049412246253,-87.77463843106312,"(-87.77463843106311, 41.96049412246253)"
2312858,HAROLD'S THE FRIED WING KING,HAROLD'S THE FRIED WING KING,Restaurant,Risk 2 (Medium),1118 W WILSON AVE ,CHICAGO,IL,60640,09/23/2019,Canvass,Out of Business,,41.96549905070616,-87.65824706819338,"(-87.65824706819338, 41.96549905070616)"
2312859,ATOLITO GRILL,ATOLITO CATERING,Catering,Risk 1 (High),4429 N BROADWAY ,CHICAGO,IL,60640,09/24/2019,Canvass,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED TO MAINTAIN COPIES OF THE HEALTH POLICY SIGNED BY ALL EMPLOYEES ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-010. NO CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO KIT AND PROCEDURE FOR RESPONDING TO VOMIT AND DIARRHEA ON SITE. INSTRUCTED TO MAINTAIN A KIT WITH ALL NECESSARY SUPPLIES INCLUDING A SANITIZER EFFECTIVE AGAINST NOROVIRUS ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED TCS FOODS BEING HELD AT THE FOLLOWING IMPROPER TEMPERATURES: SHRIMP AT 51.8F IN THE 2 DOOR REFRIGERATOR NEAR PREP TABLE, EGGS AT 51.8F IN WALK IN COOLER, BEEF AT 50.1F IN PREP COOLER DRAWER, RICE AT 110.9F ON PREP COUNTER, AND ENCHILADAS AT 53.4F IN PREP COOLER DRAWER. MANAGEMENT VOLUNTARILY DISCARDED 5 LBS OF SHRIMP VALUED AT $20, 2 LBS OF EGGS VALUED AT $10, 30 LBS OF BEEF VALUED AT $250, 5 LBS OF RICE VALUED AT $15, AND 23 LBS OF ENCHILADAS VALUED AT $70. PRIORITY VIOLATION 7-38-005. CITATION ISSUED. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED TCS FOODS NOT PROPERLY MARKED WITH THE DATE OF DISPOSAL. INSTRUCTED TO DATE MARK ALL TCS FOODS WITH DISCARD DATE. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED. | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED WALK-IN COOLER MAINTAINING AN IMPROPER AMBIENT TEMPERATURE BETWEEN 47.7 AND 49.1F. INSTRUCTED TO MAINTAIN ALL COOLERS STORING TCS FOOD AT OR BELOW 41F. PRIORITY VIOLATION 7-38-005. CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED TO 2 LIVE COCKROACHES  AND 15 LIVE FLIES IN DISH AREA AND IN BASEMENT NEAR WATER HEATER AND DRY STORAGE. INSTRUCTED TO REMOVE ALL PESTS AND MAINTAIN A PEST FREE ENVIRONMENT. RECOMMENDED MANAGEMENT CONTACT PEST CONTROL FOR ADDITIONAL SERVICE. PRIORITY FOUNDATION VIOLATION 7-38-020(A). CITATION ISSUED. | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: OBSERVED LAUNDERED LINENS BEING STORED IN A DIRTY OVEN. INSTRUCTED TO STORE LINES IN A CLEAN, DRY LOCATION.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CUTTING BOARDS THROUGHOUT COOK LINE AND PREP AREA WITH DEEP GROOVES AND BLACK STAINS. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN SMOOTH, CLEANABLE CUTTING SURFACES. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO IRREVERSIBLE REGISTERING TEMPERATURE INDICATOR FOR HIGH TEMPERATURE DISH MACHINE. INSTRUCTED TO MAINTAIN IRREVERSIBLE REGISTERING TEMPERATURE INDICATORS ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED NO BACKFLOW PREVENTION DEVICE ON THE COFFEE MACHINE IN THE BASEMENT NEAR THE WATER HEATER CLOSET. INSTRUCTED TO INSTALL AND MAINTAIN BACKFLOW PREVENTION DEVICE.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: BASEMENT FOOD/DRINK PREPARATION AREA ONLY HAS A HAND SINK AND A UTILITY (MOP) SINK, WHICH HAD A STRAINER IN IT.  MUST INSTALL A SEPARATE FOOD PREP SINK. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED AN APPROXIMATELY 3 SQUARE FOOT HOLE IN CEILING ABOVE DISH WASHING AREA. INSTRUCTED TO REPAIR AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED A BUILD UP OF DIRT AND GRIME ON FLOORS AND WALLS OF DISH WASHING AREA. INSTRUCTED TO CLEAN, SANITIZE, AND MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED AN UNUSED GAS GRILL BEING STORED IN BACK YARD AREA. INSTRUCTED TO REMOVE ALL UNNECESSARY ITEMS.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MISSING AND STAINED CEILING PANELS THROUGHOUT 1ST FLOOR PREP AREA, COOK LINE, DISH WASHING AREA. WATER STAINED/DAMAGED CEILING IN BASEMENT NEAR BOTTOM OF STAIRS. INSTRUCTED TO REPAIR AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED A BUILD UP OF GREASE AND GRIME ON HOOD AND FILTERS ABOVE COOK LINE. INSTRUCTED TO CLEAN, SANITIZE, AND MAINTAIN.  | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLER CERTIFICATES FOR EMPLOYEES. INSTRUCTED TO MAINTAIN FOOD HANDLER CERTIFICATES FOR ALL EMPLOYEES ON PREMISES AT ALL TIMES. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED EMPLOYEES WITH CITY OF CHICAGO SANITATION CERTIFICATES WITHOUT ALLERGEN CERTIFICATES. INSTRUCTED ALL EMPLOYEES WITH CITY OF CHICAGO SANITATION CERTIFICATES MUST COMPLETE ALLERGEN TRAINING AND MAINTAIN COPIES OF THEIR CERTIFICATES ON PREMISES AT ALL TIMES.",41.962596548691735,-87.65551767517252,"(-87.65551767517252, 41.962596548691735)"
2312773,M A M GROUP LLC,RAFFAELO'S,Restaurant,Risk 1 (High),1889-1891 N WINNEBAGO AVE ,CHICAGO,IL,60647,09/23/2019,Canvass,Fail,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO CLEAN-UP POLICY PROCEDURE AND ITEMS FOR VOMITING AND DIARRHEA.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION-NO CITATION ISSUED) | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SINK IN REAR DISH WASHING/PREP AREA.MUST INSTALL A HAND SINK WITH HOT AND COLD RUNNING WATER AND MAINTAIN.(PRIORITY FOUNDATION-NO CITATION ISSUED) | 21. PROPER HOT HOLDING TEMPERATURES - Comments: OBSERVED IMPROPER TEMPERATURE OF A SLICE OF PEPPERONI PIZZA AT 129.9F.MANAGER DISCARDED FOOD AT THIS TIME.MUST HAVE HOT HOLDING FOODS AT 135.0F OR ABOVE..5LB.$$3.25.(COS)(PRIORITY 7-38-005) | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED IMPROPER TEMPERATURE OF COLD HOLDING FOODS SUCH AS 8LBS. RAW MARINATED CHICKEN 50.9F,4LBS. COOKED CHICKEN 62.1F.7LBS. COOKED SOUP STOCK 44.8F.PRODUCT WAS DISCARDED BY MANAGER.MUST HAVE COLD HOLDING FOODS AT 41.0F OR BELOW.APPX.19LBS.$41.(COS)(PRIORITY 7-38-005)CONSOLIDATED VIOLATION. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED NO CONSUMER ADVISORY DISCLOSURE AND REMINDER OF THE RISK OF CONSUMING RAW AND UNDERCOOKED FOODS ON MENU.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION- NO CITATION ISSUED) | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED IMPROPER TEMPERATURE OF 2-DOOR GLASS REACH IN COOLER AT 49.3F. WITH TCS FOODS STORED INSIDE.A HELD FOR INSPECTION TAG PLACED ON UNIT.ONCE REPAIRED FAX OR EMAIL LETTER WHEN READY.MUST HAVE COLD HOLDING UNIT AT 41.0F OR BELOW.(PRIORITY 7-38-005).MANAGER ADJUSTED THE THERMOSTATE AND THE AIR TEMPERATURE IS NOW 28.7F MAY  RESUME USAGE. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO PROBE THERMOMETER FOR TAKING FOOD TEMPERATURES.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-005) | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST LABEL PACKAGED DESSERTS WITH REQUIRED INFO GIVEN. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED EVIDENCE OF APPX. 25 OR MORE RODENT DROPPINGS ON FLOOR BEHIND FURNANCE,ON FLOOR BEHIND 2- DOOR GLASS REACH IN COOLER,ON LOWER SHELF OF REAR POP STORAGE.MUST REMOVE DROPPINGS.CLEAN AND SANITIZE AREAS.RECOMMENDED TO HAVE A PEST CONTROL OPERATOR TO SERVICE PREMISES ON OR AFTER 9/23/19.(PRIORITY FOUNDATION 7-38-020(A) | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: MUST INVERT MULTIUSE UTENSILS ON SHELVING UNITS THROUGHOUT PREMISES. | 45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: MUST STORE PLASTIC WEAR WITH HANDLES IN UPRIGHT POSITION. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST APPLY A SEALANT OR PAINT RAW WOOD SHELVING UNITS AT SERVICE COUNTER. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN DEBRIS BUILD UP FROM FRYER CABINETS,PREP TABLES,OVERHEAD STORAGE SHELVES.MUST DEFROST CHEST FREEZERS. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: MUST INSTALL A DRAINLINE PIPE CONNECTED TO CITY PLUMBING TO DISPOSE OF WASTE PROPERLY AND REMOVE GARDEN HOSE THAT IS ATTACHED TO DRAINLINE PIPE. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: MUST PROVIDE A GARBAGE CAN WITH LID IN UNISEX STAFF TOILET ROOM. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST ELEVATE,REMOVE AND ORGANIZE CLUTTER FROM REAR STORAGE AREA AWAY FROM WALLS AND OFF FLOORS | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPAIR OR REPLACE DAMAGED AND STAINED CEILING TILES IN PREP/DISH WASHING AREAS,GAPS BETWEEN WALL BASES AND FLOOR THROUGHOUT,DAMAGED FLOOR TILES THROUGHOUT REAR PREP/DISH WASHING AND STORAGE AREA,MISSING VENTILATION COVER IN REAR PREP AREA.OPENING AROUND PIPES LEADING INTO FLOOR AND CEILING.DAMAGED WINDOW SILLS IN REAR STORAGE AREA.MUST SEAL GAP BETWEEN WALL BASES AND WALL IN REAR PREP AREA | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST CLEAN DEBRIS BUILD UP FROM WALLS IN PREP/DISH WASHING AND REAR STORAGE AREA,DUST BUILD UP FROM VENTILATION VENTS IN TOILET ROOM. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST CLEAN DEBRIS BUILD UP FROM FILTERS AND HOOD OF COOKING EQUIPMENT.",41.915727954576056,-87.6870786651309,"(-87.6870786651309, 41.915727954576056)"
2312759,"SANJUSTINS KITCHEN,INC",SANJUSTIN KITCHEN,,Risk 1 (High),157 W 75th ST ,CHICAGO,IL,60620,09/23/2019,Canvass,Out of Business,,41.758048258355096,-87.62945338890275,"(-87.62945338890275, 41.75804825835509)"
